ENSSSCG00000000464	C12orf56	5
ENSSSCG00000000466	XPOT	11731
ENSSSCG00000000469	LEMD3	3456
ENSSSCG00000000473		9730
ENSSSCG00000000475	IRAK3	217
ENSSSCG00000000477	HELB	264
ENSSSCG00000000478	GRIP1	13
ENSSSCG00000000482	IL22	0
ENSSSCG00000000483	MDM1	133
ENSSSCG00000000486	NUP107	1212
ENSSSCG00000000487	SLC35E3	188
ENSSSCG00000000488	MDM2	8104
ENSSSCG00000000492	LYZ	3853
ENSSSCG00000000493	FRS2	1336
ENSSSCG00000000496	CCT2	6794
ENSSSCG00000000499	BEST3	0
ENSSSCG00000000500		6794
ENSSSCG00000000502	CNOT2	2807
ENSSSCG00000000504	PTPRB	0
ENSSSCG00000000509	ZFC3H1	1505
ENSSSCG00000000510	TMEM19	6023
ENSSSCG00000000512	TBC1D15	8524
ENSSSCG00000000515	TRHDE	0
ENSSSCG00000000516	KCNC2	0
ENSSSCG00000000517	CAPS2	11
ENSSSCG00000000519	GLIPR1	2140
ENSSSCG00000000521	PHLDA1	24189
ENSSSCG00000000522	NAP1L1	3102
ENSSSCG00000000523	BBS10	371
ENSSSCG00000000527	SYT10	0
ENSSSCG00000000528	PKP2	236
ENSSSCG00000000530		3432
ENSSSCG00000000531	BICD1	135
ENSSSCG00000000534	IPO8	2006
ENSSSCG00000000536	ERGIC2	4152
ENSSSCG00000000540	OVCH1	1
ENSSSCG00000000541	FAR2	3202
ENSSSCG00000000545	KLHL42	1130
ENSSSCG00000000546	MANSC4	1448
ENSSSCG00000000547	MRPS35	1987
ENSSSCG00000000549	PPFIBP1	2691
ENSSSCG00000000550	SMCO2	0
ENSSSCG00000000551	ARNTL2	2340
ENSSSCG00000000553	TM7SF3	2413
ENSSSCG00000000554	FGFR1OP2	2223
ENSSSCG00000000555	ITPR2	325
ENSSSCG00000000559	RASSF8	1674
ENSSSCG00000000563		7
ENSSSCG00000000567	SOX5	486
ENSSSCG00000000570	C2CD5	1013
ENSSSCG00000000571	ABCC9	119
ENSSSCG00000000573	KCNJ8	404
ENSSSCG00000000576		4976
ENSSSCG00000000577	GYS2	0
ENSSSCG00000000579	GOLT1B	9075
ENSSSCG00000000580	RECQL	2799
ENSSSCG00000000582	IAPP	0
ENSSSCG00000000583	PYROXD1	2584
ENSSSCG00000000584	SLCO1A2	11
ENSSSCG00000000585	SLCO1C1	0
ENSSSCG00000000587	AEBP2	1559
ENSSSCG00000000588	PLEKHA5	2772
ENSSSCG00000000589		0
ENSSSCG00000000590	PLCZ1	0
ENSSSCG00000000591	PIK3C2G	0
ENSSSCG00000000598	SLC15A5	0
ENSSSCG00000000599	DERA	1016
ENSSSCG00000000600	EPS8	6699
ENSSSCG00000000601	PTPRO	0
ENSSSCG00000000602	RERG	1
ENSSSCG00000000605	ERP27	0
ENSSSCG00000000607	ART4	0
ENSSSCG00000000610	SMCO3	0
ENSSSCG00000000611		3348
ENSSSCG00000000612	ATF7IP	3442
ENSSSCG00000000614	GRIN2B	0
ENSSSCG00000000619	FAM234B	444
ENSSSCG00000000623	BCL2L14	9
ENSSSCG00000000625	LRP6	3703
ENSSSCG00000000629	TP23	0
ENSSSCG00000000631	TAS2R9	0
ENSSSCG00000000633	YBX3	12179
ENSSSCG00000000634	STYK1	1
ENSSSCG00000000635	MAGOHB	155
ENSSSCG00000000636		10
ENSSSCG00000000638		0
ENSSSCG00000000639		0
ENSSSCG00000000640		0
ENSSSCG00000000642	KLRD1	0
ENSSSCG00000000645	GABARAPL1	299
ENSSSCG00000000647	OLR1	0
ENSSSCG00000000648	CLEC7A	0
ENSSSCG00000000649	CLEC1A	0
ENSSSCG00000000650	CLEC1B	0
ENSSSCG00000000651	CLEC12B	0
ENSSSCG00000000653	CD69	0
ENSSSCG00000000656	CLEC2B	0
ENSSSCG00000000657		0
ENSSSCG00000000659		0
ENSSSCG00000000660	A2M	0
ENSSSCG00000000661	PHC1	74
ENSSSCG00000000663	KLRG1	0
ENSSSCG00000000664	A2ML1	0
ENSSSCG00000000665	RIMKLB	72
ENSSSCG00000000667	AICDA	0
ENSSSCG00000000668	APOBEC1	0
ENSSSCG00000000669	GDF3	0
ENSSSCG00000000672	CLSTN3	7
ENSSSCG00000000679	LRRC23	6
ENSSSCG00000000680	GPR162	35
ENSSSCG00000000681	P3H3	1552
ENSSSCG00000000682	GNB3	9
ENSSSCG00000000683	CDCA3	10
ENSSSCG00000000684	USP5	2958
ENSSSCG00000000685	TPI1	27255
ENSSSCG00000000687	CD4	0
ENSSSCG00000000688	LAG3	8
ENSSSCG00000000690	MLF2	7873
ENSSSCG00000000691	COPS7A	2394
ENSSSCG00000000692	PIANP	47
ENSSSCG00000000693	NCAPD2	163
ENSSSCG00000000694	GAPDH	71465
ENSSSCG00000000695	IFFO1	311
ENSSSCG00000000696		3829
ENSSSCG00000000697		2423
ENSSSCG00000000699	LPAR5	11
ENSSSCG00000000700	ACRBP	845
ENSSSCG00000000702	ZNF384	1096
ENSSSCG00000000703		37
ENSSSCG00000000704	TAPBPL	377
ENSSSCG00000000705	CD27	380
ENSSSCG00000000706	LTBR	2474
ENSSSCG00000000707	SCNN1A	3
ENSSSCG00000000708	TNFRSF1A	1662
ENSSSCG00000000709	PLEKHG6	7
ENSSSCG00000000712	VWF	0
ENSSSCG00000000716	KCNA1	0
ENSSSCG00000000718		0
ENSSSCG00000000719	NDUFA9	4228
ENSSSCG00000000720	AKAP3	199
ENSSSCG00000000721	DYRK4	21
ENSSSCG00000000722	RAD51AP1	22
ENSSSCG00000000723	C12orf4	1761
ENSSSCG00000000728	PARP11	352
ENSSSCG00000000730	PRMT8	39
ENSSSCG00000000732	CRACR2A	341
ENSSSCG00000000734	TSPAN11	1236
ENSSSCG00000000735	TSPAN9	33
ENSSSCG00000000736	TEAD4	150
ENSSSCG00000000737	TULP3	2092
ENSSSCG00000000738	RHNO1	133
ENSSSCG00000000739	FOXM1	0
ENSSSCG00000000740	TEX52	0
ENSSSCG00000000741	NRIP2	0
ENSSSCG00000000742	ITFG2	245
ENSSSCG00000000743	FKBP4	2316
ENSSSCG00000000744		6
ENSSSCG00000000745	DDX11	297
ENSSSCG00000000746	WASHC1	263
ENSSSCG00000000748	IQSEC3	0
ENSSSCG00000000749	SLC6A12	0
ENSSSCG00000000751	CCDC77	101
ENSSSCG00000000753	WNK1	660
ENSSSCG00000000754	RAD52	251
ENSSSCG00000000755	ERC1	1953
ENSSSCG00000000757	ADIPOR2	385
ENSSSCG00000000759	WNT5B	829
ENSSSCG00000000760	LRTM2	0
ENSSSCG00000000764	HDHD5	237
ENSSSCG00000000765	IL17RA	6201
ENSSSCG00000000766	CECR2	41
ENSSSCG00000000767	ATP6V1E1	7444
ENSSSCG00000000769		1668
ENSSSCG00000000770	MICAL3	268
ENSSSCG00000000774	USP18	2544
ENSSSCG00000000777		0
ENSSSCG00000000778	CPNE8	212
ENSSSCG00000000779	KIF21A	411
ENSSSCG00000000781	ABCD2	3
ENSSSCG00000000782	C12orf40	0
ENSSSCG00000000783	SLC2A13	3085
ENSSSCG00000000784	LRRK2	895
ENSSSCG00000000789	CNTN1	29
ENSSSCG00000000791	PDZRN4	5
ENSSSCG00000000793	PPHLN1	9325
ENSSSCG00000000795	ADAMTS20	2
ENSSSCG00000000798	TWF1	7215
ENSSSCG00000000799	IRAK4	3413
ENSSSCG00000000800	PUS7L	1109
ENSSSCG00000000801	TMEM117	96
ENSSSCG00000000802	NELL2	1
ENSSSCG00000000804	ANO6	6743
ENSSSCG00000000806	SCAF11	4906
ENSSSCG00000000807		3135
ENSSSCG00000000808	SLC38A2	55230
ENSSSCG00000000810	AMIGO2	97
ENSSSCG00000000811	PCED1B	6
ENSSSCG00000000816	SENP1	133
ENSSSCG00000000820	H1FNT	0
ENSSSCG00000000837	CHST11	927
ENSSSCG00000000838	SLC41A2	4255
ENSSSCG00000000839	ALDH1L2	3437
ENSSSCG00000000840	WASHC4	9071
ENSSSCG00000000841	APPL2	3029
ENSSSCG00000000842	KANSL2	2845
ENSSSCG00000000843	TXNRD1	26695
ENSSSCG00000000844	NFYB	1805
ENSSSCG00000000846	HCFC2	3453
ENSSSCG00000000847	TDG	1110
ENSSSCG00000000848	GLT8D2	2375
ENSSSCG00000000849	HSP90B1	11315
ENSSSCG00000000853	NT5DC3	42
ENSSSCG00000000854		0
ENSSSCG00000000856	PAH	0
ENSSSCG00000000857	IGF1	0
ENSSSCG00000000858	PMCH	22
ENSSSCG00000000859	PARPBP	46
ENSSSCG00000000860	NUP37	324
ENSSSCG00000000862	GNPTAB	1759
ENSSSCG00000000863	SYCP3	509
ENSSSCG00000000864	CHPT1	3787
ENSSSCG00000000866	MYBPC1	0
ENSSSCG00000000867	SPIC	31
ENSSSCG00000000869	UTP20	649
ENSSSCG00000000870	ARL1	11071
ENSSSCG00000000871	SLC5A8	0
ENSSSCG00000000873	ANO4	51
ENSSSCG00000000874	GAS2L3	32
ENSSSCG00000000875	NR1H4	0
ENSSSCG00000000877	SCYL2	1337
ENSSSCG00000000883		12
ENSSSCG00000000884	APAF1	2214
ENSSSCG00000000886	SLC25A3	11129
ENSSSCG00000000887		393
ENSSSCG00000000890	NEDD1	3447
ENSSSCG00000000891	LTA4H	1599
ENSSSCG00000000892	HAL	0
ENSSSCG00000000893	AMDHD1	0
ENSSSCG00000000894	CCDC38	400
ENSSSCG00000000895	SNRPF	578
ENSSSCG00000000896	NTN4	6192
ENSSSCG00000000900	VEZT	1138
ENSSSCG00000000901	FGD6	94
ENSSSCG00000000902	NR2C1	771
ENSSSCG00000000905		802
ENSSSCG00000000906	TMCC3	5
ENSSSCG00000000907	PLXNC1	5
ENSSSCG00000000908	UBE2NL	5527
ENSSSCG00000000910	CRADD	1235
ENSSSCG00000000915	DCN	3926
ENSSSCG00000000916	LUM	13662
ENSSSCG00000000917	KERA	2
ENSSSCG00000000918	EPYC	0
ENSSSCG00000000920	POC1B	707
ENSSSCG00000000924	C12orf50	2
ENSSSCG00000000925	C12orf29	1442
ENSSSCG00000000926	CEP290	538
ENSSSCG00000000927	TMTC3	2240
ENSSSCG00000000932	NTS	470
ENSSSCG00000000934	LRRIQ1	100
ENSSSCG00000000936	SLC6A15	3458
ENSSSCG00000000937	MYF5	0
ENSSSCG00000000939	ACSS3	234
ENSSSCG00000000940	PPFIA2	6
ENSSSCG00000000941	METTL25	307
ENSSSCG00000000943	OTOGL	0
ENSSSCG00000000948	SYT1	3
ENSSSCG00000000950	E2F7	6
ENSSSCG00000000951	CSRP2	824
ENSSSCG00000000952	ZDHHC17	1032
ENSSSCG00000000955	TBC1D22A	343
ENSSSCG00000000958	DYRK2	273
ENSSSCG00000000959	LARGE1	396
ENSSSCG00000000960	KLHDC7B	0
ENSSSCG00000000963	SYCE3	0
ENSSSCG00000000964	LMF2	3066
ENSSSCG00000000965	NCAPH2	667
ENSSSCG00000000967		0
ENSSSCG00000000968	SBF1	278
ENSSSCG00000000970	PPP6R2	763
ENSSSCG00000000971	HDAC10	880
ENSSSCG00000000972	TUBGCP6	494
ENSSSCG00000000973	SELENOO	1197
ENSSSCG00000000974	TRABD	572
ENSSSCG00000000975	PANX2	213
ENSSSCG00000000978	MLC1	0
ENSSSCG00000000980	ALG12	255
ENSSSCG00000000981	CRELD2	460
ENSSSCG00000000982	TTLL8	0
ENSSSCG00000000983		0
ENSSSCG00000000985	EXOC2	6690
ENSSSCG00000000991	FOXQ1	8
ENSSSCG00000000994	GMDS	306
ENSSSCG00000000997	PPP1R3G	23
ENSSSCG00000000998	RPP40	622
ENSSSCG00000000999	CDYL	404
ENSSSCG00000001000	ECI2	1317
ENSSSCG00000001001		189
ENSSSCG00000001002	PRPF4B	2638
ENSSSCG00000001004	SLC22A23	25
ENSSSCG00000001005		0
ENSSSCG00000001008	BPHL	348
ENSSSCG00000001009	RIPK1	1576
ENSSSCG00000001010	WRNIP1	1321
ENSSSCG00000001011	SERPINB1	487
ENSSSCG00000001021		20
ENSSSCG00000001022	SSR1	6039
ENSSSCG00000001024	RIOK1	982
ENSSSCG00000001025	DSP	0
ENSSSCG00000001027	BMP6	3669
ENSSSCG00000001033	SLC35B3	1008
ENSSSCG00000001036	TFAP2A	4
ENSSSCG00000001038		3998
ENSSSCG00000001040	C6orf52	1
ENSSSCG00000001041	PAK1IP1	2144
ENSSSCG00000001042	MAK	7
ENSSSCG00000001045	ELOVL2	21
ENSSSCG00000001048	ADTRP	0
ENSSSCG00000001049	HIVEP1	157
ENSSSCG00000001052	PHACTR1	70
ENSSSCG00000001053	TBC1D7	790
ENSSSCG00000001056	RANBP9	5036
ENSSSCG00000001057	MCUR1	1777
ENSSSCG00000001060		0
ENSSSCG00000001061	JARID2	676
ENSSSCG00000001062	DTNBP1	396
ENSSSCG00000001063	MYLIP	472
ENSSSCG00000001064		73
ENSSSCG00000001065	ATXN1	150
ENSSSCG00000001067	STMND1	0
ENSSSCG00000001068	CAP2	0
ENSSSCG00000001070	FAM8A1	2927
ENSSSCG00000001072	NHLRC1	37
ENSSSCG00000001073	TPMT	776
ENSSSCG00000001074	KDM1B	698
ENSSSCG00000001075	DEK	4324
ENSSSCG00000001076	RNF144B	99
ENSSSCG00000001078	MBOAT1	575
ENSSSCG00000001080	CDKAL1	748
ENSSSCG00000001083		0
ENSSSCG00000001085	DCDC2	0
ENSSSCG00000001087	MRS2	847
ENSSSCG00000001088		0
ENSSSCG00000001089	GPLD1	120
ENSSSCG00000001090	ALDH5A1	137
ENSSSCG00000001091	KIAA0319	0
ENSSSCG00000001092	TDP2	3083
ENSSSCG00000001095	GMNN	1033
ENSSSCG00000001096	ARMH2	3
ENSSSCG00000001097		0
ENSSSCG00000001098		8
ENSSSCG00000001099	CMAH	0
ENSSSCG00000001100	CARMIL1	564
ENSSSCG00000001101	SCGN	0
ENSSSCG00000001105		0
ENSSSCG00000001107	SLC17A1	0
ENSSSCG00000001131	BTN2A2	121
ENSSSCG00000001132	BTN1A1	0
ENSSSCG00000001137	HIST1H1D	1842
ENSSSCG00000001156	ZNF322	1993
ENSSSCG00000001164	ZNF184	822
ENSSSCG00000001197	ZNF165	19
ENSSSCG00000001201	ZKSCAN8	1156
ENSSSCG00000001202		352
ENSSSCG00000001203	ZSCAN9	28
ENSSSCG00000001204	ZKSCAN4	64
ENSSSCG00000001205	NKAPL	32
ENSSSCG00000001206	ZSCAN26	983
ENSSSCG00000001207	PGBD1	834
ENSSSCG00000001209	ZSCAN12	375
ENSSSCG00000001211		0
ENSSSCG00000001213	GPX6	1
ENSSSCG00000001214	GPX5	0
ENSSSCG00000001216	ZBED9	7
ENSSSCG00000001219	TRIM27	2229
ENSSSCG00000001229		15364
ENSSSCG00000001232		3
ENSSSCG00000001233	TRIM26	477
ENSSSCG00000001234	TRIM10	0
ENSSSCG00000001235	TRIM15	5
ENSSSCG00000001236	TRIM40	0
ENSSSCG00000001242	GABBR1	236
ENSSSCG00000001245	ZNRD1	502
ENSSSCG00000001247	ZFP57	17
ENSSSCG00000001248	MOG	14
ENSSSCG00000001252	UBD	0
ENSSSCG00000001253	OR2I1P	0
ENSSSCG00000001254		0
ENSSSCG00000001256		0
ENSSSCG00000001297		0
ENSSSCG00000001304		0
ENSSSCG00000001341		4291
ENSSSCG00000001342	TRIM39	340
ENSSSCG00000001346	ABCF1	1324
ENSSSCG00000001347	PPP1R10	644
ENSSSCG00000001362	MDC1	36
ENSSSCG00000001372	GNL1	1084
ENSSSCG00000001376	DHX16	1105
ENSSSCG00000001379	TUBB	8892
ENSSSCG00000001382	DDR1	499
ENSSSCG00000001384	VARS2	508
ENSSSCG00000001388	C6orf15	0
ENSSSCG00000001391	CCHCR1	143
ENSSSCG00000001392	TCF19	2
ENSSSCG00000001393		1
ENSSSCG00000001394		53
ENSSSCG00000001395		33
ENSSSCG00000001396		1012
ENSSSCG00000001398		8239
ENSSSCG00000001400	DDX39B	2787
ENSSSCG00000001401	ATP6V1G2-DDX39B	69
ENSSSCG00000001402	NFKBIL1	216
ENSSSCG00000001403	LTA	3
ENSSSCG00000001404	TNF	0
ENSSSCG00000001407		0
ENSSSCG00000001409	PRRC2A	308
ENSSSCG00000001410	BAG6	3209
ENSSSCG00000001411	APOM	60
ENSSSCG00000001413	GPANK1	1332
ENSSSCG00000001414		1842
ENSSSCG00000001416	LY6G5C	6
ENSSSCG00000001418	NEU1	2306
ENSSSCG00000001419	SLC44A4	0
ENSSSCG00000001420	EHMT2	46
ENSSSCG00000001421	ZBTB12	0
ENSSSCG00000001422	C2	11
ENSSSCG00000001423	NELFE	2042
ENSSSCG00000001424	SKIV2L	2319
ENSSSCG00000001425	DXO	2557
ENSSSCG00000001426	STK19	997
ENSSSCG00000001427	C4A	18
ENSSSCG00000001428	CYP21A2	4
ENSSSCG00000001430	ATF6B	2260
ENSSSCG00000001431	FKBPL	100
ENSSSCG00000001433	PPT2	788
ENSSSCG00000001434	EGFL8	134
ENSSSCG00000001435	AGPAT1	249
ENSSSCG00000001436	RNF5	655
ENSSSCG00000001437	AGER	32
ENSSSCG00000001438	PBX2	30
ENSSSCG00000001439	GPSM3	0
ENSSSCG00000001440	NOTCH4	10
ENSSSCG00000001441		0
ENSSSCG00000001444		0
ENSSSCG00000001447		0
ENSSSCG00000001453	HLA-DRA	0
ENSSSCG00000001455		0
ENSSSCG00000001456		6
ENSSSCG00000001457	SLA-DQB1	2
ENSSSCG00000001458		0
ENSSSCG00000001459	HLA-DOB	15
ENSSSCG00000001463	PSMB9	76
ENSSSCG00000001469	SLA-DMB	197
ENSSSCG00000001470	SLA-DMA	2
ENSSSCG00000001471	BRD2	4623
ENSSSCG00000001472	SLA-DOA	0
ENSSSCG00000001473	COL11A2	0
ENSSSCG00000001474	RXRB	142
ENSSSCG00000001475	SLC39A7	2970
ENSSSCG00000001476	HSD17B8	631
ENSSSCG00000001477	RING1	206
ENSSSCG00000001478	BMP5	0
ENSSSCG00000001479	HMGCLL1	0
ENSSSCG00000001480	GFRAL	0
ENSSSCG00000001481	HCRTR2	0
ENSSSCG00000001483	FAM83B	8
ENSSSCG00000001484	TINAG	0
ENSSSCG00000001485	MLIP	8
ENSSSCG00000001486	LRRC1	11
ENSSSCG00000001487	KLHL31	0
ENSSSCG00000001488	GCLC	2555
ENSSSCG00000001490	KHDRBS2	0
ENSSSCG00000001493	PRIM2	225
ENSSSCG00000001497	ZNF451	935
ENSSSCG00000001498	BEND6	1041
